frame_id	cam_pitch	cam_yaw		vehicel_speed	steeringwheel_angle
 3047		-3.172923	-0.598572	50.953125		0.250000
 3048		-3.172923	-0.598572	51.187500		0.250000
 3049		-3.172923	-0.598572	51.187500		0.250000
 3050		-3.172923	-0.598572	51.406250		0.250000
 3051		-3.172923	-0.598572	51.406250		0.312500
 3052		-3.172923	-0.598572	51.578125		0.312500
 3053		-3.172923	-0.598572	51.796875		0.312500
 3054		-3.172923	-0.598572	51.796875		0.375000
 3055		-3.172923	-0.598572	51.859375		0.500000
 3056		-3.172923	-0.598572	52.140625		0.625000
 3057		-3.172923	-0.598572	52.312500		0.625000
 3058		-3.172923	-0.598572	52.312500		0.625000
 3059		-3.172923	-0.598572	52.359375		0.625000
 3060		-3.172923	-0.598572	52.359375		0.625000
 3061		-3.172923	-0.598572	52.421875		0.625000
 3062		-3.172923	-0.598572	52.359375		0.750000
 3063		-3.172923	-0.598572	52.359375		0.812500
 3064		-3.172923	-0.598572	52.421875		0.812500
 3065		-3.172923	-0.598572	52.250000		0.812500
 3066		-3.172923	-0.598572	52.140625		0.812500
 3067		-3.172923	-0.598572	52.140625		0.812500
 3068		-3.172923	-0.598572	52.187500		0.875000
 3069		-3.172923	-0.598572	52.187500		0.937500
 3070		-3.172923	-0.598572	52.140625		0.937500
 3071		-3.172923	-0.598572	52.078125		0.937500
 3072		-3.172923	-0.598572	52.078125		0.937500
 3073		-3.172923	-0.598572	51.968750		0.937500
 3074		-3.172923	-0.598572	51.906250		0.937500
 3075		-3.172923	-0.598572	51.906250		0.937500
 3076		-3.172923	-0.598572	51.906250		0.937500
 3077		-3.172923	-0.598572	51.859375		0.937500
 3078		-3.172923	-0.598572	51.859375		0.937500
 3079		-3.172923	-0.598572	51.796875		1.062500
 3080		-3.172923	-0.598572	51.687500		1.062500
 3081		-3.172923	-0.598572	51.687500		1.062500
 3082		-3.172923	-0.598572	51.687500		1.125000
 3083		-3.172923	-0.598572	51.687500		1.312500
 3084		-3.172923	-0.598572	51.750000		1.562500
 3085		-3.172923	-0.598572	51.750000		1.625000
 3086		-3.172923	-0.598572	51.515625		1.875000
 3087		-3.172923	-0.598572	51.515625		1.875000
 3088		-3.172923	-0.598572	51.578125		2.062500
 3089		-3.172923	-0.598572	51.468750		2.187500
 3090		-3.172923	-0.598572	51.406250		2.187500
 3091		-3.172923	-0.598572	51.406250		2.187500
 3092		-3.172923	-0.598572	51.406250		2.250000
 3093		-3.172923	-0.598572	51.296875		2.375000
 3094		-3.172923	-0.598572	51.296875		2.375000
 3095		-3.172923	-0.598572	51.296875		2.437500
 3096		-3.172923	-0.598572	51.296875		2.437500
 3097		-3.172923	-0.598572	51.234375		2.500000
 3098		-3.172923	-0.598572	51.234375		2.500000
 3099		-3.172923	-0.598572	51.187500		2.375000
 3100		-3.172923	-0.598572	51.187500		2.312500
 3101		-3.172923	-0.598572	51.062500		1.750000
 3102		-3.172923	-0.598572	51.062500		0.812500
 3103		-3.172923	-0.598572	51.015625		4095.375000
 3104		-3.172923	-0.598572	51.015625		4095.000000
 3105		-3.172923	-0.598572	51.015625		4094.625000
 3106		-3.172923	-0.598572	50.781250		4094.625000
 3107		-3.172923	-0.598572	50.906250		4094.625000
 3108		-3.172923	-0.598572	50.906250		4094.625000
 3109		-3.172923	-0.598572	50.906250		4094.625000
 3110		-3.172923	-0.598572	50.781250		4094.625000
 3111		-3.172923	-0.598572	50.781250		4094.625000
 3112		-3.172923	-0.598572	50.734375		4094.625000
 3113		-3.172923	-0.598572	50.734375		4094.687500
 3114		-3.172923	-0.598572	50.734375		4094.750000
 3115		-3.172923	-0.598572	50.734375		4094.875000
 3116		-3.172923	-0.598572	50.843750		4095.062500
 3117		-3.172923	-0.598572	50.734375		4095.250000
 3118		-3.172923	-0.598572	50.734375		4095.375000
 3119		-3.172923	-0.598572	50.734375		4095.562500
 3120		-3.172923	-0.598572	50.734375		4095.562500
 3121		-3.172923	-0.598572	50.781250		4095.625000
 3122		-3.172923	-0.598572	50.906250		4095.625000
 3123		-3.172923	-0.598572	50.906250		4095.562500
 3124		-3.172923	-0.598572	50.906250		4095.625000
 3125		-3.172923	-0.598572	51.015625		4095.625000
 3126		-3.172923	-0.598572	51.015625		4095.562500
 3127		-3.172923	-0.598572	50.953125		4095.625000
 3128		-3.172923	-0.598572	50.953125		4095.625000
 3129		-3.172923	-0.598572	50.953125		4095.625000
 3130		-3.172923	-0.598572	51.062500		4095.687500
 3131		-3.172923	-0.598572	51.187500		4095.812500
 3132		-3.172923	-0.598572	51.187500		4095.937500
 3133		-3.172923	-0.598572	51.125000		0.125000
 3134		-3.172923	-0.598572	51.343750		0.437500
 3135		-3.172923	-0.598572	51.515625		0.625000
 3136		-3.172923	-0.598572	51.515625		0.687500
 3137		-3.172923	-0.598572	51.625000		0.812500
 3138		-3.172923	-0.598572	51.625000		1.000000
 3139		-3.172923	-0.598572	51.625000		1.125000
 3140		-3.172923	-0.598572	51.859375		1.125000
 3141		-3.172923	-0.598572	51.859375		1.250000
 3142		-3.172923	-0.598572	51.968750		1.312500
 3143		-3.172923	-0.598572	51.968750		1.687500
 3144		-3.172923	-0.598572	51.968750		1.812500
 3145		-3.172923	-0.598572	52.187500		2.125000
 3146		-3.172923	-0.598572	52.359375		2.125000
 3147		-3.172923	-0.598572	52.359375		2.125000
 3148		-3.172923	-0.598572	52.312500		2.125000
 3149		-3.172923	-0.598572	52.468750		2.125000
 3150		-3.172923	-0.598572	52.468750		2.125000
 3151		-3.172923	-0.598572	52.593750		2.125000
 3152		-3.172923	-0.598572	52.531250		2.312500
 3153		-3.172923	-0.598572	52.593750		2.437500
 3154		-3.172923	-0.598572	52.593750		2.437500
 3155		-3.172923	-0.598572	52.593750		2.500000
 3156		-3.172923	-0.598572	52.593750		2.437500
 3157		-3.172923	-0.598572	52.593750		2.500000
 3158		-3.172923	-0.598572	52.359375		2.500000
 3159		-3.172923	-0.598572	52.359375		2.500000
 3160		-3.172923	-0.598572	52.359375		2.500000
 3161		-3.172923	-0.598572	52.187500		1.750000
 3162		-3.172923	-0.598572	52.187500		1.250000
 3163		-3.172923	-0.598572	52.031250		0.625000
 3164		-3.172923	-0.598572	51.906250		0.625000
 3165		-3.172923	-0.598572	51.906250		0.625000
 3166		-3.172923	-0.598572	51.859375		0.625000
 3167		-3.172923	-0.598572	51.796875		0.625000
 3168		-3.172923	-0.598572	51.796875		0.625000
 3169		-3.172923	-0.598572	51.687500		0.250000
 3170		-3.172923	-0.598572	51.625000		0.000000
 3171		-3.172923	-0.598572	51.515625		4095.875000
 3172		-3.172923	-0.598572	51.515625		4095.875000
 3173		-3.172923	-0.598572	51.406250		4095.875000
 3174		-3.172923	-0.598572	51.406250		4095.812500
 3175		-3.172923	-0.598572	51.406250		4095.812500
 3176		-3.172923	-0.598572	51.406250		4095.812500
 3177		-3.172923	-0.598572	51.406250		4095.812500
 3178		-3.172923	-0.598572	51.234375		4095.812500
 3179		-3.172923	-0.598572	51.296875		4095.750000
 3180		-3.172923	-0.598572	51.125000		4095.687500
 3181		-3.172923	-0.598572	51.125000		4095.687500
 3182		-3.172923	-0.598572	50.843750		4095.687500
 3183		-3.172923	-0.598572	50.843750		4095.687500
 3184		-3.172923	-0.598572	50.671875		4095.687500
 3185		-3.172923	-0.598572	50.453125		4095.687500
 3186		-3.172923	-0.598572	50.453125		4095.687500
 3187		-3.172923	-0.598572	50.218750		4095.687500
 3188		-3.172923	-0.598572	50.109375		4095.687500
 3189		-3.172923	-0.598572	50.109375		4095.687500
 3190		-3.172923	-0.598572	49.937500		4095.687500
 3191		-3.172923	-0.598572	49.656250		4095.687500
 3192		-3.172923	-0.598572	49.656250		4095.687500
 3193		-3.172923	-0.598572	49.375000		4095.687500
 3194		-3.172923	-0.598572	49.375000		4095.687500
 3195		-3.172923	-0.598572	48.812500		4095.687500
 3196		-3.172923	-0.598572	48.812500		4095.687500
 3197		-3.172923	-0.598572	48.531250		4095.687500
 3198		-3.172923	-0.598572	48.531250		4095.687500
 3199		-3.172923	-0.598572	48.203125		4095.687500
 3200		-3.172923	-0.598572	47.859375		4095.687500
 3201		-3.172923	-0.598572	47.859375		4095.687500
 3202		-3.172923	-0.598572	47.640625		4095.687500
 3203		-3.172923	-0.598572	47.359375		4095.687500
 3204		-3.172923	-0.598572	47.359375		4095.812500
 3205		-3.172923	-0.598572	47.078125		0.125000
 3206		-3.172923	-0.598572	46.796875		0.187500
 3207		-3.172923	-0.598572	46.796875		0.187500
 3208		-3.172923	-0.598572	46.453125		0.187500
 3209		-3.172923	-0.598572	46.234375		0.562500
 3210		-3.172923	-0.598572	46.234375		0.750000
 3211		-3.172923	-0.598572	45.953125		0.750000
 3212		-3.172923	-0.598572	45.953125		0.750000
 3213		-3.172923	-0.598572	45.500000		0.875000
 3214		-3.172923	-0.598572	45.500000		0.937500
 3215		-3.172923	-0.598572	45.328125		0.937500
 3216		-3.172923	-0.598572	45.328125		0.937500
 3217		-3.172923	-0.598572	45.046875		1.562500
 3218		-3.172923	-0.598572	44.765625		1.875000
 3219		-3.172923	-0.598572	44.765625		2.187500
 3220		-3.172923	-0.598572	44.546875		2.250000
 3221		-3.172923	-0.598572	44.375000		2.250000
 3222		-3.172923	-0.598572	44.375000		2.312500
 3223		-3.172923	-0.598572	44.203125		2.437500
 3224		-3.172923	-0.598572	43.921875		2.375000
 3225		-3.172923	-0.598572	43.921875		2.437500
 3226		-3.172923	-0.598572	43.750000		2.375000
 3227		-3.172923	-0.598572	43.593750		2.437500
 3228		-3.172923	-0.598572	43.593750		2.437500
 3229		-3.172923	-0.598572	43.468750		2.437500
 3230		-3.172923	-0.598572	43.359375		2.375000
 3231		-3.172923	-0.598572	43.187500		2.437500
 3232		-3.172923	-0.598572	43.187500		2.437500
 3233		-3.172923	-0.598572	43.078125		2.437500
 3234		-3.172923	-0.598572	43.078125		2.437500
 3235		-3.172923	-0.598572	42.906250		2.437500
 3236		-3.172923	-0.598572	42.859375		2.375000
 3237		-3.172923	-0.598572	42.859375		2.437500
 3238		-3.172923	-0.598572	42.687500		2.437500
 3239		-3.172923	-0.598572	42.578125		2.375000
 3240		-3.172923	-0.598572	42.578125		2.375000
 3241		-3.172923	-0.598572	42.468750		2.437500
 3242		-3.172923	-0.598572	42.343750		2.437500
 3243		-3.172923	-0.598572	42.343750		2.375000
 3244		-3.172923	-0.598572	42.296875		2.375000
 3245		-3.172923	-0.598572	42.125000		2.437500
 3246		-3.172923	-0.598572	42.125000		2.375000
 3247		-3.172923	-0.598572	42.234375		2.375000
 3248		-3.172923	-0.598572	42.187500		2.437500
 3249		-3.172923	-0.598572	42.296875		2.562500
 3250		-3.172923	-0.598572	42.296875		2.750000
 3251		-3.172923	-0.598572	42.234375		2.812500
 3252		-3.172923	-0.598572	42.234375		2.812500
 3253		-3.172923	-0.598572	42.234375		2.812500
 3254		-3.172923	-0.598572	42.187500		2.812500
 3255		-3.172923	-0.598572	42.187500		2.812500
 3256		-3.172923	-0.598572	42.125000		2.812500
 3257		-3.172923	-0.598572	42.234375		2.812500
 3258		-3.172923	-0.598572	42.234375		2.812500
 3259		-3.172923	-0.598572	42.234375		2.875000
 3260		-3.172923	-0.598572	42.343750		2.875000
 3261		-3.172923	-0.598572	42.343750		2.875000
 3262		-3.172923	-0.598572	42.296875		2.062500
 3263		-3.172923	-0.598572	42.343750		0.812500
 3264		-3.172923	-0.598572	42.343750		4095.812500
 3265		-3.172923	-0.598572	42.406250		4093.750000
 3266		-3.172923	-0.598572	42.343750		4092.437500
 3267		-3.172923	-0.598572	42.343750		4092.250000
 3268		-3.172923	-0.598572	42.343750		4092.250000
 3269		-3.172923	-0.598572	42.234375		4092.312500
 3270		-3.172923	-0.598572	42.234375		4092.687500
 3271		-3.172923	-0.598572	42.296875		4093.625000
 3272		-3.172923	-0.598572	42.296875		4093.875000
 3273		-3.172923	-0.598572	42.343750		4094.625000
 3274		-3.172923	-0.598572	42.343750		4094.562500
 3275		-3.172923	-0.598572	42.234375		4094.937500
 3276		-3.172923	-0.598572	42.234375		4095.062500
 3277		-3.172923	-0.598572	42.062500		4095.250000
 3278		-3.172923	-0.598572	42.125000		4095.250000
 3279		-3.172923	-0.598572	42.125000		4095.250000
 3280		-3.172923	-0.598572	41.953125		4095.250000
 3281		-3.172923	-0.598572	41.781250		4095.250000
 3282		-3.172923	-0.598572	41.781250		4095.250000
 3283		-3.172923	-0.598572	41.671875		4095.250000
 3284		-3.172923	-0.598572	41.453125		4095.250000
 3285		-3.172923	-0.598572	41.453125		4095.250000
 3286		-3.172923	-0.598572	41.343750		4095.250000
 3287		-3.172923	-0.598572	41.218750		4095.312500
 3288		-3.172923	-0.598572	41.218750		4095.375000
 3289		-3.172923	-0.598572	41.062500		4095.375000
 3290		-3.172923	-0.598572	41.062500		4095.375000
 3291		-3.172923	-0.598572	40.781250		4095.437500
 3292		-3.172923	-0.598572	40.500000		4095.500000
 3293		-3.172923	-0.598572	40.218750		4095.562500
 3294		-3.172923	-0.598572	40.218750		4095.625000
 3295		-3.172923	-0.598572	39.937500		4095.625000
 3296		-3.172923	-0.598572	39.593750		4095.750000
 3297		-3.172923	-0.598572	39.593750		4095.875000
 3298		-3.172923	-0.598572	39.375000		4095.937500
 3299		-3.172923	-0.598572	39.031250		0.062500
 3300		-3.172923	-0.598572	39.031250		0.187500
 3301		-3.172923	-0.598572	38.921875		0.687500
 3302		-3.172923	-0.598572	38.359375		1.250000
 3303		-3.172923	-0.598572	38.359375		1.687500
 3304		-3.172923	-0.598572	38.078125		1.687500
 3305		-3.172923	-0.598572	37.687500		1.687500
 3306		-3.172923	-0.598572	37.687500		1.687500
 3307		-3.172923	-0.598572	37.343750		1.687500
 3308		-3.172923	-0.598572	37.343750		1.687500
 3309		-3.172923	-0.598572	36.562500		1.687500
 3310		-3.172923	-0.598572	36.218750		1.687500
 3311		-3.172923	-0.598572	35.765625		1.625000
 3312		-3.172923	-0.598572	35.765625		1.625000
 3313		-3.172923	-0.598572	35.656250		1.625000
 3314		-3.172923	-0.598572	35.312500		1.625000
 3315		-3.172923	-0.598572	35.312500		1.625000
 3316		-3.172923	-0.598572	34.921875		1.625000
 3317		-3.172923	-0.598572	34.703125		1.625000
 3318		-3.172923	-0.598572	34.703125		1.625000
 3319		-3.172923	-0.598572	34.312500		1.625000
 3320		-3.172923	-0.598572	34.078125		1.562500
 3321		-3.172923	-0.598572	34.078125		1.437500
 3322		-3.172923	-0.598572	33.859375		1.250000
 3323		-3.172923	-0.598572	33.578125		0.937500
 3324		-3.172923	-0.598572	33.578125		0.687500
 3325		-3.172923	-0.598572	33.234375		0.500000
 3326		-3.172923	-0.598572	33.234375		0.375000
 3327		-3.172923	-0.598572	32.734375		0.250000
 3328		-3.172923	-0.598572	32.734375		0.250000
 3329		-3.172923	-0.598572	32.625000		0.187500
 3330		-3.172923	-0.598572	32.625000		0.250000
 3331		-3.172923	-0.598572	32.343750		0.250000
 3332		-3.172923	-0.598572	32.109375		0.187500
 3333		-3.172923	-0.598572	32.109375		0.250000
 3334		-3.172923	-0.598572	31.937500		0.250000
 3335		-3.172923	-0.598572	31.937500		0.250000
 3336		-3.172923	-0.598572	31.609375		0.250000
 3337		-3.172923	-0.598572	31.609375		0.250000
 3338		-3.172923	-0.598572	31.437500		0.187500
 3339		-3.172923	-0.598572	31.437500		0.250000
 3340		-3.172923	-0.598572	31.437500		0.250000
 3341		-3.172923	-0.598572	30.812500		0.312500
 3342		-3.172923	-0.598572	30.812500		0.500000
 3343		-3.172923	-0.598572	31.218750		0.687500
 3344		-3.172923	-0.598572	31.218750		0.750000
 3345		-3.172923	-0.598572	31.218750		0.750000
 3346		-3.172923	-0.598572	31.156250		0.875000
 3347		-3.172923	-0.598572	31.093750		1.125000
 3348		-3.172923	-0.598572	31.093750		1.562500
 3349		-3.172923	-0.598572	31.046875		1.875000
 3350		-3.172923	-0.598572	31.046875		2.562500
 3351		-3.172923	-0.598572	31.046875		2.625000
 3352		-3.172923	-0.598572	30.875000		2.750000
 3353		-3.172923	-0.598572	30.875000		3.000000
 3354		-3.172923	-0.598572	30.875000		3.125000
 3355		-3.172923	-0.598572	30.765625		3.187500
 3356		-3.172923	-0.598572	30.765625		3.375000
 3357		-3.172923	-0.598572	30.765625		3.375000
 3358		-3.172923	-0.598572	30.656250		3.437500
 3359		-3.172923	-0.598572	30.593750		3.375000
 3360		-3.172923	-0.598572	30.593750		3.375000
 3361		-3.172923	-0.598572	30.375000		3.375000
 3362		-3.172923	-0.598572	30.375000		3.375000
 3363		-3.172923	-0.598572	30.375000		3.500000
 3364		-3.172923	-0.598572	30.250000		3.562500
 3365		-3.172923	-0.598572	30.203125		3.562500
 3366		-3.172923	-0.598572	30.203125		3.625000
 3367		-3.172923	-0.598572	29.968750		3.562500
 3368		-3.172923	-0.598572	29.968750		3.625000
 3369		-3.172923	-0.598572	29.921875		3.562500
 3370		-3.172923	-0.598572	29.750000		3.562500
 3371		-3.172923	-0.598572	29.640625		3.625000
 3372		-3.172923	-0.598572	29.640625		3.562500
 3373		-3.172923	-0.598572	29.531250		3.562500
 3374		-3.172923	-0.598572	29.406250		3.437500
 3375		-3.172923	-0.598572	29.406250		2.687500
 3376		-3.172923	-0.598572	29.296875		1.375000
 3377		-3.172923	-0.598572	29.187500		0.687500
 3378		-3.172923	-0.598572	29.187500		0.312500
 3379		-3.172923	-0.598572	29.187500		4095.687500
 3380		-3.172923	-0.598572	29.250000		4095.062500
 3381		-3.172923	-0.598572	29.250000		4094.812500
 3382		-3.172923	-0.598572	29.078125		4094.687500
 3383		-3.172923	-0.598572	29.187500		4094.000000
 3384		-3.172923	-0.598572	29.187500		4092.312500
 3385		-3.172923	-0.598572	29.296875		4090.562500
 3386		-3.172923	-0.598572	29.296875		4089.250000
 3387		-3.172923	-0.598572	29.468750		4086.187500
 3388		-3.172923	-0.598572	29.812500		4083.562500
 3389		-3.172923	-0.598572	30.031250		4081.875000
 3390		-3.172923	-0.598572	30.031250		4081.687500
 3391		-3.172923	-0.598572	30.375000		4080.500000
 3392		-3.172923	-0.598572	30.593750		4080.062500
 3393		-3.172923	-0.598572	30.593750		4079.437500
 3394		-3.172923	-0.598572	30.765625		4079.437500
 3395		-3.172923	-0.598572	31.093750		4079.625000
 3396		-3.172923	-0.598572	31.093750		4079.687500
 3397		-3.172923	-0.598572	31.328125		4080.187500
 3398		-3.172923	-0.598572	31.656250		4080.812500
 3399		-3.172923	-0.598572	31.656250		4081.437500
 3400		-3.172923	-0.598572	31.890625		4081.875000
 3401		-3.172923	-0.598572	32.000000		4082.812500
 3402		-3.172923	-0.598572	32.000000		4083.250000
 3403		-3.172923	-0.598572	32.281250		4083.250000
 3404		-3.172923	-0.598572	32.281250		4083.312500
 3405		-3.172923	-0.598572	32.671875		4083.875000
 3406		-3.172923	-0.598572	32.671875		4084.375000
 3407		-3.172923	-0.598572	32.781250		4085.250000
 3408		-3.172923	-0.598572	32.781250		4086.625000
 3409		-3.172923	-0.598572	32.906250		4088.125000
 3410		-3.172923	-0.598572	33.062500		4088.937500
 3411		-3.172923	-0.598572	33.062500		4090.500000
 3412		-3.172923	-0.598572	33.125000		4091.312500
 3413		-3.172923	-0.598572	33.296875		4092.000000
 3414		-3.172923	-0.598572	33.296875		4092.437500
 3415		-3.172923	-0.598572	33.343750		4093.062500
 3416		-3.172923	-0.598572	33.468750		4093.375000
 3417		-3.172923	-0.598572	33.468750		4093.625000
 3418		-3.172923	-0.598572	33.515625		4093.750000
 3419		-3.172923	-0.598572	33.578125		4094.187500
 3420		-3.172923	-0.598572	33.578125		4094.750000
 3421		-3.172923	-0.598572	33.625000		4095.312500
 3422		-3.172923	-0.598572	33.750000		4095.312500
 3423		-3.172923	-0.598572	33.750000		4095.375000
 3424		-3.172923	-0.598572	33.687500		4095.500000
 3425		-3.172923	-0.598572	33.625000		4095.625000
 3426		-3.172923	-0.598572	33.625000		4095.625000
 3427		-3.172923	-0.598572	33.625000		4095.687500
 3428		-3.172923	-0.598572	33.625000		4095.687500
 3429		-3.172923	-0.598572	33.625000		4095.750000
 3430		-3.172923	-0.598572	33.515625		0.125000
 3431		-3.172923	-0.598572	33.515625		0.437500
 3432		-3.172923	-0.598572	33.234375		1.750000
 3433		-3.172923	-0.598572	33.234375		2.062500
 3434		-3.172923	-0.598572	33.062500		2.375000
 3435		-3.172923	-0.598572	33.062500		2.375000
 3436		-3.172923	-0.598572	32.953125		2.437500
 3437		-3.172923	-0.598572	32.781250		2.437500
 3438		-3.172923	-0.598572	32.781250		2.375000
 3439		-3.172923	-0.598572	32.625000		2.375000
 3440		-3.172923	-0.598572	32.390625		2.375000
 3441		-3.172923	-0.598572	32.390625		2.375000
 3442		-3.172923	-0.598572	32.109375		2.437500
 3443		-3.172923	-0.598572	31.890625		2.625000
 3444		-3.172923	-0.598572	31.890625		2.937500
 3445		-3.172923	-0.598572	31.609375		3.375000
 3446		-3.172923	-0.598572	31.500000		4.312500
 3447		-3.172923	-0.598572	31.500000		4.312500
 3448		-3.172923	-0.598572	31.156250		4.312500
 3449		-3.172923	-0.598572	30.937500		4.625000
 3450		-3.172923	-0.598572	30.656250		5.375000
 3451		-3.172923	-0.598572	30.656250		5.562500
 3452		-3.172923	-0.598572	30.312500		6.625000
 3453		-3.172923	-0.598572	30.312500		7.250000
 3454		-3.172923	-0.598572	30.031250		7.375000
 3455		-3.172923	-0.598572	29.687500		7.375000
 3456		-3.172923	-0.598572	29.687500		7.437500
 3457		-3.172923	-0.598572	29.406250		7.562500
 3458		-3.172923	-0.598572	29.125000		7.937500
 3459		-3.172923	-0.598572	29.125000		8.250000
 3460		-3.172923	-0.598572	28.734375		8.687500
 3461		-3.172923	-0.598572	28.343750		9.125000
 3462		-3.172923	-0.598572	28.343750		9.750000
 3463		-3.172923	-0.598572	27.953125		10.125000
 3464		-3.172923	-0.598572	27.671875		11.437500
 3465		-3.172923	-0.598572	27.671875		11.812500
 3466		-3.172923	-0.598572	27.328125		12.500000
 3467		-3.172923	-0.598572	27.000000		13.062500
 3468		-3.172923	-0.598572	27.000000		13.125000
 3469		-3.172923	-0.598572	26.765625		13.125000
 3470		-3.172923	-0.598572	26.484375		13.125000
 3471		-3.172923	-0.598572	26.484375		13.125000
 3472		-3.172923	-0.598572	26.203125		13.125000
 3473		-3.172923	-0.598572	26.203125		13.125000
 3474		-3.172923	-0.598572	26.031250		12.875000
 3475		-3.172923	-0.598572	25.812500		12.687500
 3476		-3.172923	-0.598572	25.531250		12.687500
 3477		-3.172923	-0.598572	25.531250		12.687500
 3478		-3.172923	-0.598572	25.250000		12.687500
 3479		-3.172923	-0.598572	24.968750		12.687500
 3480		-3.172923	-0.598572	24.968750		12.562500
 3481		-3.172923	-0.598572	24.687500		12.312500
 3482		-3.172923	-0.598572	24.406250		11.875000
 3483		-3.172923	-0.598572	24.406250		11.562500
 3484		-3.172923	-0.598572	24.015625		11.062500
 3485		-3.172923	-0.598572	23.671875		10.375000
 3486		-3.172923	-0.598572	23.671875		9.750000
 3487		-3.172923	-0.598572	23.343750		9.375000
 3488		-3.172923	-0.598572	22.937500		8.500000
 3489		-3.172923	-0.598572	22.937500		7.625000
 3490		-3.172923	-0.598572	22.546875		7.125000
 3491		-3.172923	-0.598572	22.265625		7.062500
 3492		-3.172923	-0.598572	22.265625		7.062500
 3493		-3.172923	-0.598572	21.875000		7.062500
 3494		-3.172923	-0.598572	21.484375		7.187500
 3495		-3.172923	-0.598572	21.484375		7.500000
 3496		-3.172923	-0.598572	21.250000		7.500000
 3497		-3.172923	-0.598572	20.921875		7.500000
 3498		-3.172923	-0.598572	20.921875		7.500000
 3499		-3.172923	-0.598572	20.687500		7.312500
 3500		-3.172923	-0.598572	20.687500		7.062500
 3501		-3.172923	-0.598572	20.406250		6.500000
 3502		-3.172923	-0.598572	20.250000		5.812500
 3503		-3.172923	-0.598572	19.968750		5.312500
 3504		-3.172923	-0.598572	19.968750		4.875000
 3505		-3.172923	-0.598572	19.796875		3.687500
 3506		-3.172923	-0.598572	19.515625		3.437500
 3507		-3.172923	-0.598572	19.515625		3.062500
 3508		-3.172923	-0.598572	19.281250		2.750000
 3509		-3.172923	-0.598572	19.171875		2.437500
 3510		-3.172923	-0.598572	19.171875		2.250000
 3511		-3.172923	-0.598572	18.953125		2.062500
 3512		-3.172923	-0.598572	18.781250		2.062500
 3513		-3.172923	-0.598572	18.781250		2.000000
 3514		-3.172923	-0.598572	18.609375		2.000000
 3515		-3.172923	-0.598572	18.500000		1.875000
 3516		-3.172923	-0.598572	18.500000		1.812500
 3517		-3.172923	-0.598572	18.390625		1.750000
 3518		-3.172923	-0.598572	18.390625		1.750000
 3519		-3.172923	-0.598572	18.218750		1.750000
 3520		-3.172923	-0.598572	18.156250		1.750000
 3521		-3.172923	-0.598572	18.046875		1.750000
 3522		-3.172923	-0.598572	18.046875		1.687500
 3523		-3.172923	-0.598572	18.109375		1.687500
 3524		-3.172923	-0.598572	18.156250		1.625000
 3525		-3.172923	-0.598572	18.156250		1.250000
 3526		-3.172923	-0.598572	18.281250		0.312500
 3527		-3.172923	-0.598572	18.281250		4095.750000
 3528		-3.172923	-0.598572	18.562500		4094.937500
 3529		-3.172923	-0.598572	18.890625		4094.562500
 3530		-3.172923	-0.598572	19.234375		4094.437500
 3531		-3.172923	-0.598572	19.234375		4094.312500
 3532		-3.172923	-0.598572	19.625000		4094.312500
 3533		-3.172923	-0.598572	20.015625		4094.187500
 3534		-3.172923	-0.598572	20.015625		4094.000000
 3535		-3.172923	-0.598572	20.531250		4092.937500
 3536		-3.172923	-0.598572	20.531250		4092.687500
 3537		-3.172923	-0.598572	20.859375		4093.125000
 3538		-3.172923	-0.598572	21.250000		4093.562500
 3539		-3.172923	-0.598572	21.812500		4093.812500
 3540		-3.172923	-0.598572	21.812500		4094.250000
 3541		-3.172923	-0.598572	22.218750		4094.250000
 3542		-3.172923	-0.598572	22.546875		4094.187500
 3543		-3.172923	-0.598572	22.546875		4094.062500
 3544		-3.172923	-0.598572	22.890625		4094.062500
 3545		-3.172923	-0.598572	22.890625		4094.062500
 3546		-3.172923	-0.598572	23.281250		4094.062500
 3547		-3.172923	-0.598572	23.671875		4094.062500
 3548		-3.172923	-0.598572	24.125000		4094.062500
 3549		-3.172923	-0.598572	24.125000		4094.062500
 3550		-3.172923	-0.598572	24.468750		4094.062500
 3551		-3.172923	-0.598572	24.906250		4094.062500
 3552		-3.172923	-0.598572	24.906250		4094.062500
 3553		-3.172923	-0.598572	25.312500		4094.062500
 3554		-3.172923	-0.598572	25.593750		4093.937500
 3555		-3.172923	-0.598572	25.593750		4093.937500
 3556		-3.172923	-0.598572	25.750000		4093.937500
 3557		-3.172923	-0.598572	26.203125		4094.000000
 3558		-3.172923	-0.598572	26.203125		4093.875000
 3559		-3.172923	-0.598572	26.203125		4093.937500
 3560		-3.172923	-0.598572	26.203125		4093.937500
 3561		-3.172923	-0.598572	26.375000		4093.937500
 3562		-3.172923	-0.598572	26.546875		4093.937500
 3563		-3.172923	-0.598572	26.546875		4093.937500
 3564		-3.172923	-0.598572	26.546875		4093.937500
 3565		-3.172923	-0.598572	26.656250		4093.937500
 3566		-3.172923	-0.598572	26.656250		4093.937500
 3567		-3.172923	-0.598572	26.656250		4093.937500
 3568		-3.172923	-0.598572	26.593750		4093.937500
 3569		-3.172923	-0.598572	26.656250		4093.937500
 3570		-3.172923	-0.598572	26.656250		4093.937500
 3571		-3.172923	-0.598572	26.593750		4093.937500
 3572		-3.172923	-0.598572	26.546875		4093.937500
 3573		-3.172923	-0.598572	26.546875		4094.062500
 3574		-3.172923	-0.598572	26.546875		4094.312500
 3575		-3.172923	-0.598572	26.375000		4094.625000
